category,users_products_link,cost_terms,created,image,location2,user_type,name,cost,link,location,user_since,name2,created2,summary,user,desc
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6P0Uf/,Negotiable,16 Feb,https://img02.olx.co.ke/images_olxke/1002506697_1_261x203_100-cotton-bedsheets-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,100% Cotton bedsheets,"KSh  2,500",https://www.olx.co.ke/ad/100-cotton-bedsheets-ID15PHp7.html#cb15a7b903,Nairobi CBD,On site since Jan 2017,100% Cotton bedsheets,"Added at 10:41, 16 February 2017,",Ad,Kenroze,We sell 100% cotton bedsheets at a fair price. Fits 6*6 and we do deliveries country wide at a small fee
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6P3hQ/,Negotiable,Today 11:33,https://img02.olx.co.ke/images_olxke/1002562039_1_261x203_punjabi-dress-suit-umoja.jpg,"Umoja, Embakasi West, Nairobi",Business,Punjabi dress suit,"KSh  4,500",https://www.olx.co.ke/ad/punjabi-dress-suit-ID15PTkE.html#147d5be032,Umoja,On site since Feb 2017,Punjabi dress suit,,Ad,Andrea Andrej,"Very unique and sexy all sizes on fashion this days you can buy it anytime for your wife, Friends ,girlfriends, fiances,ladies get yourself one. You can wear them at any function different colours"
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6OWuS/,Negotiable,Yesterday 17:53,https://img01.olx.co.ke/images_olxke/1002496433_1_261x203_fancy-dresses-bahati.jpg,"Bahati, Nairobi",Individual,Fancy Dresses,"KSh  1,499",https://www.olx.co.ke/ad/fancy-dresses-ID15PFcc.html#cb15a7b903,Bahati,On site since Jan 2017,Fancy Dresses,,Ad,oncall,"In colors pink, red, Blue $ black"
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6NJRi/,Negotiable,Today 11:34,https://img02.olx.co.ke/images_olxke/1002562080_1_261x203_bags-for-travelling-with-kids-starehe.jpg,"City Centre, Starehe, Nairobi",Business,Bags for travelling with kids,"KSh  7,700",https://www.olx.co.ke/ad/bags-for-travelling-with-kids-ID15PTkS.html#147d5be032,City Centre,On site since Jul 2016,Bags for travelling with kids,,Ad,Everline,Large and spacious durable and strong available in beautiful colors has four trolley wheels making three hundred and sixty degree and pulling hand.for free delivery call
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6NVor/,,Today 11:33,https://img02.olx.co.ke/images_olxke/1001656128_1_261x203_kris-kross-safety-gloves-code-1131-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,"Kris Kross Safety Gloves, Code: 1131",KSh  160,https://www.olx.co.ke/ad/kris-kross-safety-gloves-code-1131-ID15MmJu.html#147d5be032,Nairobi CBD,On site since Aug 2016,"Kris Kross Safety Gloves, Code: 1131","Added at 11:33, 22 February 2017,",Ad,United Tools Ltd,"Kris Kross Safety Gloves, Code:1131"
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6Nsy5/,Negotiable,Today 11:30,https://img03.olx.co.ke/images_olxke/1001263330_1_261x203_classy-lady-hand-bags-for-sale-starehe.jpg,"City Centre, Starehe, Nairobi",Individual,classy lady hand bags for sale,"KSh  1,800",https://www.olx.co.ke/ad/classy-lady-hand-bags-for-sale-ID15KLbS.html#147d5be032,City Centre,On site since May 2016,Classy lady hand bags for sale,,Ad,Nimmo,Classy hand bags 1800
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6Nsy5/,,Today 11:35,https://img02.olx.co.ke/images_olxke/1001026090_1_261x203_wahl-balding-machine-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Wahl balding machine,"KSh  3,500",https://www.olx.co.ke/ad/wahl-balding-machine-ID15JPyU.html#147d5be032,Nairobi CBD,On site since May 2016,Wahl balding machine,,Ad,markynimmoh90,Brand new Wahl balding machine
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6NwdZ/,Negotiable,Today 11:34,https://img03.olx.co.ke/images_olxke/1002148322_1_261x203_weeding-gowns-mtwapa-mtwapa.jpg,"Mtwapa, Mombasa",Business,Weeding Gowns mtwapa,"KSh  20,000",https://www.olx.co.ke/ad/weeding-gowns-mtwapa-ID15OohU.html#147d5be032,Mtwapa,On site since Jun 2016,Weeding Gowns mtwapa,"Added at 11:34, 22 February 2017,",Ad,prettysons limited,"prettysons limited deals on selling/hiring of weeding Gowns at affordable prices we have different types of gowns,for buying prices range from ksh 20,000-ksh 50,000 negotiable and for hiring the price range from ksh 10,000-ksh 15,000..we are located at mtwapa la-marina before you pass barrier one for more details contact +"
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6NtgQ/,,Today 11:41,https://img01.olx.co.ke/images_olxke/1002141204_1_261x203_elegant-skirts-suits-made-in-uk-langata.jpg,"Langata, Nairobi",Individual,Elegant Skirts Suits Made in U.K,"KSh  10,000",https://www.olx.co.ke/ad/elegant-skirts-suits-made-in-u-k-ID15OmyX.html#147d5be032,Langata,On site since Jun 2016,Elegant Skirts Suits Made in U.K,,Ad,Tamil,"Look chic and fashionable in this official p skirt suits made in the UK. Available in size 12, 14, 16, 18, 20 and 22. More designs available."
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6Pbv1/,,Today 11:44,https://img01.olx.co.ke/images_olxke/1002562141_2_261x203_kids-loafers-add-some-photos.jpg,"Maseno, Luanda, Vihiga",Individual,Kids loafers,"KSh  1,000",https://www.olx.co.ke/ad/kids-loafers-ID15PTlG.html#147d5be032,Maseno,On site since Feb 2017,Kids loafers,,Ad,Winnie,Kids loafers in good condition worn once
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6ONjG/,Negotiable,Yesterday 17:52,https://img02.olx.co.ke/images_olxke/1002544007_1_261x203_branded-official-shirts-blouses-and-t-shirts-fedha_rev001.jpg,"Fedha, Nairobi",Individual,"Branded Official Shirts, Blouses and T-shirts","KSh  1,500",https://www.olx.co.ke/ad/branded-official-shirts-blouses-and-t-shirts-ID15PPqU.html#cb15a7b903,Fedha,On site since Dec 2016,"Branded Official Shirts, Blouses and T-shirts",,Ad,Martin,"Official Branded Shirts, Blouses, Round Neck and Polo T-shirts...."
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6NKfT/,,Today 11:47,https://img02.olx.co.ke/images_olxke/1002545772_1_261x203_human-hair-wig-kilimani.jpg,"Kilimani, Dagoretti North, Nairobi",Individual,Human hair wig,"KSh  11,500",https://www.olx.co.ke/ad/human-hair-wig-ID15PPPv.html#147d5be032,Kilimani,On site since Jul 2016,Human hair wig,,Ad,Bii,Good guality
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6P2eb/,,Today 11:47,https://img03.olx.co.ke/images_olxke/1002545734_1_261x203_material-makadara.jpg,"Makadara, Mvita, Mombasa",Individual,Material,,https://www.olx.co.ke/ad/material-ID15PPPe.html#147d5be032,Makadara,On site since Jan 2017,Material,,Ad,Materials,New arrivals
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6Nsy5/,,Today 11:45,,"Nairobi CBD, Nairobi",Individual,,"KSh  1,600",https://www.olx.co.ke/ad/tongs-for-sale-IDTORbP.html#147d5be032,Nairobi CBD,On site since May 2016,Tongs for sale,,Ad,markynimmoh90,Tongs for sale 1600 Brand new Call nimmoh
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6Pbv4/,Negotiable,Today 11:46,https://img01.olx.co.ke/images_olxke/1002562165_2_261x203_timberland-usa-made-add-some-photos_rev001.jpg,"Kamkunji, Uasin Gishu",Individual,Timberland USA made,"KSh  4,200",https://www.olx.co.ke/ad/timberland-usa-made-ID15PTmb.html#147d5be032,Kamkunji,On site since Feb 2017,Timberland USA made,,Ad,Vitalis,Original thing...musicians swag
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6NVor/,,Today 11:46,https://img01.olx.co.ke/images_olxke/1001635828_1_261x203_technica-safety-shoes-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Technica Safety Shoes,"KSh  2,200",https://www.olx.co.ke/ad/technica-safety-shoes-ID15Mhxs.html#147d5be032,Nairobi CBD,On site since Aug 2016,Technica Safety Shoes,"Added at 11:46, 22 February 2017,",Ad,United Tools Ltd,"TECHNICA Safety Shoes, Class SB, Raider"
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6ONrZ/,,Today 11:47,https://img02.olx.co.ke/images_olxke/1002536486_1_261x203_beaded-neckmat-necklaces-kariobangi-south.jpg,"Kariobangi South, Embakasi West, Nairobi",Individual,Beaded Neckmat necklaces,"KSh  1,800",https://www.olx.co.ke/ad/beaded-neckmat-necklaces-ID15PNTX.html#147d5be032,Kariobangi South,On site since Dec 2016,Beaded Neckmat necklaces,,Ad,Ela,Beaded chockers that are worn around the neck like a mat. They are attractive and can be made by your choice of colour
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6ONrZ/,,Today 11:47,https://img02.olx.co.ke/images_olxke/1002536441_1_261x203_plain-leather-sandals-kariobangi-south.jpg,"Kariobangi South, Embakasi West, Nairobi",Individual,Plain Leather Sandals,KSh  750,https://www.olx.co.ke/ad/plain-leather-sandals-ID15PNTb.html#147d5be032,Kariobangi South,On site since Dec 2016,Plain Leather Sandals,,Ad,Ela,Sandals made with real leather for both male and female
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6ONrZ/,Negotiable,Today 11:47,https://img02.olx.co.ke/images_olxke/1002536411_1_261x203_beaded-scarf-necklace-kariobangi-south.jpg,"Kariobangi South, Embakasi West, Nairobi",Individual,Beaded Scarf Necklace,KSh  600,https://www.olx.co.ke/ad/beaded-scarf-necklace-ID15PNSU.html#147d5be032,Kariobangi South,On site since Dec 2016,Beaded Scarf Necklace,,Ad,Ela,Scarfs decorated with beads and made as a neck piece.. They don't fade. We sell by wholesale and export to different cour
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6P9ut/,,Today 11:47,https://img01.olx.co.ke/images_olxke/1002536320_1_261x203_clean-and-new-second-hand-baby-cot-nairobi-west.jpg,"Nairobi West, Langata, Nairobi",Individual,Clean and New Second Hand Baby Cot,"KSh  10,000",https://www.olx.co.ke/ad/clean-and-new-second-hand-baby-cot-ID15PNRE.html#147d5be032,Nairobi West,On site since Feb 2017,Clean and New Second Hand Baby Cot,"Added at 11:47, 22 February 2017,",Ad,Seller,Clean 2nd hand blue Baby Cot with mattress and mosquito net
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6PbwG/,Negotiable,Today 11:49,https://img01.olx.co.ke/images_olxke/1002562223_1_261x203_size-11-canvas-black-shoes-westlands.jpg,"Westlands, Nairobi",Individual,Size 11 canvas black shoes,"KSh  7,500",https://www.olx.co.ke/ad/size-11-canvas-black-shoes-ID15PTmK.html#147d5be032,Westlands,On site since Feb 2017,Size 11 canvas black shoes,"Added at 11:49, 22 February 2017,",Ad,James,Its just 5 yrs old
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/1FgA9/,Negotiable,Today 11:47,https://img03.olx.co.ke/images_olxke/1002536218_1_261x203_crochet-baby-girl-pinafore-starehe.jpg,"Ngara West, Starehe, Nairobi",Business,Crochet baby girl pinafore,"KSh  1,000",https://www.olx.co.ke/ad/crochet-baby-girl-pinafore-ID15PNRu.html#147d5be032,Ngara West,On site since Aug 2015,Crochet baby girl pinafore,,Ad,Muriukiwangui013,The pinafore are available in different colors
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6Pbw9/,Negotiable,Today 11:51,https://img02.olx.co.ke/images_olxke/1002562230_1_261x203_shoes-for-sale-kajiado-north.jpg,"Ongata Rongai, Kajiado North, Kajiado",Individual,Shoes for sale,"KSh  3,000",https://www.olx.co.ke/ad/shoes-for-sale-ID15PTmT.html#147d5be032,Ongata Rongai,On site since Feb 2017,Shoes for sale,,Ad,Marvin,Good quality shoes
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6Nvvo/,,Today 11:51,https://img01.olx.co.ke/images_olxke/1002562258_1_261x203_designer-stitched-anarkali-mvita_rev001.jpg,"Majengo, Mvita, Mombasa",Individual,Designer stitched Anarkali,"KSh  1,000",https://www.olx.co.ke/ad/designer-stitched-anarkali-ID15PTn6.html#147d5be032,Majengo,On site since Jun 2016,Designer stitched Anarkali,,Ad,Owner,Worn once only indian ethnic wear
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6Osiw/,,Today 11:53,https://img03.olx.co.ke/images_olxke/1002502732_1_261x203_ladies-flipflops-ganjoni.jpg,"Ganjoni, Mvita, Mombasa",Individual,Ladies flipflops,KSh  400,https://www.olx.co.ke/ad/ladies-flipflops-ID15PGzp.html#147d5be032,Ganjoni,On site since Oct 2016,Ladies flipflops,,Ad,Ahmed,Available in 4designs
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6O5d4/,,Today 11:47,https://img03.olx.co.ke/images_olxke/1002545717_1_261x203_twins-stroller-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Twins stroller,"KSh  19,999",https://www.olx.co.ke/ad/twins-stroller-ID15PPOY.html#147d5be032,Nairobi CBD,On site since Aug 2016,Twins stroller,,Ad,Ones,"Its a trins stroller, its foldable when traveling, also it has 3 positions"
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6Or0t/,Negotiable,Today 11:56,https://img01.olx.co.ke/images_olxke/1002562314_1_261x203_nike-air-max-ksh-3000-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Nike air max ksh 3000,"KSh  3,000",https://www.olx.co.ke/ad/nike-air-max-ksh-3000-ID15PTnH.html#147d5be032,Nairobi CBD,On site since Oct 2016,Nike air max ksh 3000,,Ad,Ian,Sizes available from 40
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/Mh8e/,Negotiable,Today 11:47,https://img03.olx.co.ke/images_olxke/1002536291_1_261x203_men-shoes-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Men shoes,"KSh  2,700",https://www.olx.co.ke/ad/men-shoes-ID15PNTc.html#147d5be032,Nairobi CBD,On site since Sep 2015,Men shoes,,Ad,John,We are selling Brand New shoes
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6OQI0/,,Today 11:56,https://img01.olx.co.ke/images_olxke/1002562303_1_261x203_evening-dresses-likoni.jpg,"Likoni, Mombasa",Individual,Evening dresses,,https://www.olx.co.ke/ad/evening-dresses-ID15PTnM.html#147d5be032,Likoni,On site since Jan 2017,Evening dresses,,Ad,Hafswa,Used bt good condtn
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6OQI0/,,Today 11:59,https://img03.olx.co.ke/images_olxke/1002562340_1_261x203_free-dresses-likoni.jpg,"Timbwani, Likoni, Mombasa",Individual,Free dresses,,https://www.olx.co.ke/ad/free-dresses-ID15PToa.html#147d5be032,Timbwani,On site since Jan 2017,Free dresses,,Ad,Hafswa,1st class used clothes
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6Pbva/,,Today 12:01,https://img03.olx.co.ke/images_olxke/1002562334_1_261x203_classic-clothes-likoni.jpg,"Vijiweni, Likoni, Mombasa",Business,Classic clothes,KSh  950,https://www.olx.co.ke/ad/classic-clothes-ID15PToo.html#147d5be032,Vijiweni,On site since Feb 2017,Classic clothes,,Ad,Mwiti,"Classic clothes, new in the market, different colors and designs available, whatsapp images available"
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6Nvvo/,,Today 11:49,https://img01.olx.co.ke/images_olxke/1002562226_1_261x203_new-and-used-stitched-indian-and-western-attires-mvita_rev001.jpg,"Majengo, Mvita, Mombasa",Individual,New and used stitched Indian and Western Attires,,https://www.olx.co.ke/ad/new-and-used-stitched-indian-and-western-attires-ID15PTmE.html#147d5be032,Majengo,On site since Jun 2016,New and used stitched Indian and Western Attires,,Ad,Miss Khan,"New and second hand Indian heavy outfits,casual punjabi suits, Western tops ,shoes, handbags at throw away price"
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/RuxM/,,Yesterday 17:56,https://img02.olx.co.ke/images_olxke/1001829384_2_261x203_limited-stock-ionic-detox-arrays-add-some-photos.jpg,"Nairobi CBD, Nairobi",Individual,Limited stock Ionic Detox Arrays,"KSh  1,000",https://www.olx.co.ke/ad/limited-stock-ionic-detox-arrays-ID15N6we.html#157b888d64,Nairobi CBD,On site since Aug 2015,Limited stock Ionic Detox Arrays,"Added at 17:56, 21 February 2017,",Ad,khyme Ventures inc,Will work with all Foot Detox Machines
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6NRDD/,,Yesterday 18:04,https://img02.olx.co.ke/images_olxke/1002558889_1_261x203_balding-machine-wahl-wholesale-price-1-year-warrant-starehe.jpg,"City Centre, Starehe, Nairobi",Business,Balding machine Wahl wholesale price 1 year warrant,"KSh  4,500",https://www.olx.co.ke/ad/balding-machine-wahl-wholesale-price-1-year-warrant-ID15PSF2.html#157b888d64,City Centre,On site since Jul 2016,Balding machine Wahl wholesale price 1 year warrant,,Ad,Samuel,Balding machine Wahl wholesale price made strong to last long 1 year warrant
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6Pbw9/,,Today 11:56,https://img03.olx.co.ke/images_olxke/1002562300_1_261x203_crotchet-weaves-kajiado-north.jpg,"Ongata Rongai, Kajiado North, Kajiado",Business,Crotchet weaves,"KSh  2,500",https://www.olx.co.ke/ad/crotchet-weaves-ID15PTnN.html#147d5be032,Ongata Rongai,On site since Feb 2017,Crotchet weaves,,Ad,Marvin,Selling great crotchet weaves
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6Nvvo/,,Today 12:00,https://img02.olx.co.ke/images_olxke/1002562315_1_261x203_clutch-bag-mvita.jpg,"Majengo, Mvita, Mombasa",Individual,Clutch bag,KSh  450,https://www.olx.co.ke/ad/clutch-bag-ID15PTof.html#147d5be032,Majengo,On site since Jun 2016,Clutch bag,,Ad,Owner,Silver clutch bag
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6Or0t/,,Today 11:50,https://img02.olx.co.ke/images_olxke/1002562231_1_261x203_adidas-superstar-full-black-ksh2000-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Adidas Superstar full black ksh2000,"KSh  2,000",https://www.olx.co.ke/ad/adidas-superstar-full-black-ksh2000-ID15PTmM.html#147d5be032,Nairobi CBD,On site since Oct 2016,Adidas Superstar full black ksh2000,,Ad,Ian,Shoee are new.
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6P8pC/,Negotiable,Yesterday 18:09,https://img03.olx.co.ke/images_olxke/1002558944_1_261x203_black-skater-dress-starehe.jpg,"City Centre, Starehe, Nairobi",Individual,Black skater dress,"KSh  2,000",https://www.olx.co.ke/ad/black-skater-dress-ID15PSFA.html#157b888d64,City Centre,On site since Feb 2017,Black skater dress,,Ad,Miley,Skater dress with heavy material.
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6OQI0/,,Today 12:02,https://img03.olx.co.ke/images_olxke/1002562374_1_261x203_be-classic-likoni.jpg,"Timbwani, Likoni, Mombasa",Individual,Be classic,,https://www.olx.co.ke/ad/be-classic-ID15PTov.html#147d5be032,Timbwani,On site since Jan 2017,Be classic,,Ad,Hafswa,Very good combination
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6NOjD/,Negotiable,Yesterday 18:11,,"Langata, Nairobi",Individual,,"KSh  2,000",https://www.olx.co.ke/ad/mens-belts-ID15PSFS.html#157b888d64,Langata,On site since Jul 2016,Men's belts,,Ad,Demosh,Original Italian leather belts
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6P237/,,Yesterday 18:15,https://img01.olx.co.ke/images_olxke/1002481716_2_261x203_business-casual-stainless-steel-band-dress-wrist-classic-watch-add-some-photos_rev008.jpg,"City Cabanas, Nairobi",Business,Business Casual Stainless Steel Band Dress Wrist Classic watch,"KSh  1,420",https://www.olx.co.ke/ad/business-casual-stainless-steel-band-dress-wrist-classic-watch-ID15PBJr.html#157b888d64,City Cabanas,On site since Jan 2017,Business Casual Stainless Steel Band Dress Wrist Classic watch,,Ad,D Maggie,"Men's Unique Analog Quartz Waterproof Business Casual Stainless Steel Band Dress Wrist Watch, Classic"
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6OybY/,Negotiable,Yesterday 18:10,https://img02.olx.co.ke/images_olxke/1002558951_1_261x203_ankara-wear-for-all-occasions-kenya-re.jpg,"Kenya Re, Kisumu",Business,Ankara wear for all occasions,"KSh  1,700",https://www.olx.co.ke/ad/ankara-wear-for-all-occasions-ID15PSFO.html#157b888d64,Kenya Re,On site since Nov 2016,Ankara wear for all occasions,,Ad,Jackie,Afrikan designs for all occasions
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6PaOg/,Negotiable,Yesterday 18:45,https://img02.olx.co.ke/images_olxke/1002552879_1_261x203_high-visibility-backpack-schoolbag-with-reflectors-lavington.jpg,"Lavington, Nairobi",Individual,High visibility backpack/schoolbag with reflectors,"KSh  5,000",https://www.olx.co.ke/ad/high-visibility-backpack-schoolbag-with-reflectors-ID15PRjY.html#157b888d64,Lavington,On site since Feb 2017,High visibility backpack/schoolbag with reflectors,"Added at 18:45, 21 February 2017,",Ad,Teresa,Brand new Hi-Viz Backpack (from Amazon UK)
